partner_name,model_name,year,car_cnt,car_sticker_cnt
partner_8892,model_494,year_29,1,0
partner_8892,model_20,year_24,1,0
partner_8892,model_540,year_19,1,0
partner_8892,model_64,year_19,1,0
partner_8892,model_364,year_24,1,0
partner_8892,model_399,year_29,1,0
partner_8892,model_589,year_30,2,0
partner_8892,model_589,year_34,3,2
partner_8892,model_589,year_35,2,2
partner_8892,model_589,year_36,5,2
partner_8892,model_410,year_24,1,0
partner_8892,model_410,year_25,1,0
partner_8892,model_410,year_27,1,0
partner_8892,model_410,year_29,1,0
partner_8892,model_410,year_32,1,0
partner_8892,model_35,year_31,1,0
partner_8892,model_35,year_34,1,0
partner_8892,model_398,year_29,1,0
partner_8892,model_319,year_36,1,1
partner_8892,model_188,year_28,1,0
partner_8892,model_221,year_24,2,0
partner_8892,model_221,year_25,1,0
partner_8892,model_148,year_22,1,0
partner_8892,model_225,year_21,1,0
partner_8892,model_380,year_22,1,0
partner_8892,model_302,year_33,1,0
partner_8892,model_81,year_15,1,0
partner_8892,model_168,year_31,1,0
partner_8892,model_287,year_22,1,0
partner_8892,model_287,year_30,1,0
partner_8892,model_240,year_29,1,0
partner_8892,model_346,year_28,1,0
partner_8892,model_346,year_30,1,0
partner_8892,model_549,year_26,1,0
partner_8892,model_549,year_29,1,0
partner_8892,model_549,year_31,2,1
partner_8892,model_600,year_35,1,0
partner_8892,model_322,year_24,1,0
partner_8892,model_563,year_36,1,0
partner_8892,model_256,year_20,1,0
partner_8892,model_256,year_24,1,0
partner_8892,model_117,year_28,1,0
partner_8892,model_501,year_25,1,0
partner_8892,model_330,year_32,1,0
partner_8892,model_497,year_28,1,0
partner_8892,model_7,year_29,1,0
partner_8892,model_521,year_28,1,0
partner_4249,model_589,year_32,1,0
partner_3063,model_423,year_29,1,0
partner_3063,model_416,year_29,1,0
partner_3063,model_20,year_23,1,0
partner_3063,model_410,year_29,1,0
partner_3063,model_35,year_33,1,0
partner_3063,model_147,year_30,1,0
partner_3063,model_27,year_18,1,0
partner_3063,model_549,year_28,1,0
partner_3063,model_549,year_29,1,0
partner_3063,model_600,year_30,1,1
partner_3063,model_7,year_28,1,0
partner_1668,model_398,year_27,1,0
partner_1238,model_589,year_30,1,0
partner_7542,model_272,year_18,1,0
partner_1684,model_615,year_23,1,0
partner_1684,model_250,year_26,1,0
partner_1684,model_494,year_28,1,1
partner_2924,model_410,year_25,1,0
partner_4798,model_576,year_24,1,0
partner_4798,model_589,year_33,1,0
partner_1090,model_436,year_28,1,0
partner_877,model_416,year_29,1,0
partner_2665,model_398,year_25,1,0
partner_7361,model_416,year_30,1,0
partner_6168,model_576,year_27,1,0
partner_6168,model_172,year_32,1,0
partner_6168,model_398,year_30,1,0
partner_6168,model_549,year_37,1,0
partner_6794,model_416,year_28,2,2
partner_6794,model_416,year_31,1,1
partner_6794,model_297,year_9,1,0
partner_6794,model_256,year_19,1,0
partner_3002,model_549,year_32,1,0
partner_3419,model_384,year_34,1,1
partner_3419,model_384,year_35,1,0
partner_3209,model_188,year_33,1,0
partner_8770,model_416,year_28,1,0
partner_4851,model_399,year_25,1,0
partner_6848,model_384,year_31,1,1
partner_932,model_469,year_28,1,0
partner_1197,model_416,year_0,1,0
partner_3537,model_302,year_22,1,0
partner_7152,model_589,year_35,1,1
partner_7744,model_370,year_25,1,0
partner_8907,model_416,year_0,1,0
partner_8244,model_334,year_28,1,1
partner_8549,model_384,year_36,1,0
partner_3079,model_615,year_26,1,0
partner_3079,model_384,year_31,1,1
partner_3079,model_554,year_19,1,0
partner_3079,model_398,year_25,1,0
partner_3079,model_398,year_27,1,0
partner_3079,model_7,year_33,1,0
partner_2191,model_256,year_17,1,1
partner_2677,model_434,year_25,1,0
partner_2677,model_393,year_21,1,0
partner_2677,model_71,year_26,1,0
partner_2726,model_416,year_0,1,0
partner_241,model_62,year_27,1,0
partner_241,model_399,year_25,1,0
partner_241,model_589,year_30,1,0
partner_241,model_589,year_35,1,0
partner_241,model_319,year_35,1,1
partner_241,model_533,year_28,1,0
partner_241,model_549,year_23,1,0
partner_241,model_549,year_30,1,1
partner_241,model_549,year_36,1,0
partner_241,model_563,year_35,1,0
partner_796,model_436,year_29,1,0
partner_2705,model_589,year_36,1,1
partner_8046,model_487,year_29,1,0
partner_3538,model_89,year_28,1,0
partner_3538,model_361,year_27,1,0
partner_3538,model_361,year_28,1,0
partner_3538,model_384,year_32,1,1
partner_3538,model_494,year_29,1,0
partner_3538,model_20,year_23,1,0
partner_3538,model_399,year_28,1,0
partner_3538,model_589,year_29,1,0
partner_3538,model_410,year_23,1,0
partner_3538,model_410,year_28,1,0
partner_3538,model_410,year_29,1,0
partner_3538,model_35,year_36,1,0
partner_3538,model_398,year_25,1,0
partner_3897,model_401,year_28,1,0
partner_3897,model_420,year_28,1,0
partner_3897,model_256,year_16,1,0
partner_3897,model_334,year_30,1,0
partner_6727,model_256,year_23,1,0
partner_2550,model_494,year_35,1,0
partner_5528,model_35,year_31,1,0
partner_8900,model_549,year_32,1,0
partner_8609,model_384,year_36,1,0
partner_3715,model_615,year_29,1,0
partner_3715,model_384,year_33,1,1
partner_3715,model_611,year_27,1,0
partner_3715,model_113,year_24,1,0
partner_3715,model_271,year_35,1,0
partner_3715,model_416,year_35,1,0
partner_3715,model_494,year_29,1,0
partner_3715,model_494,year_30,1,0
partner_3715,model_20,year_25,1,0
partner_3715,model_589,year_29,2,0
partner_3715,model_589,year_30,1,1
partner_3715,model_589,year_32,1,0
partner_3715,model_589,year_33,2,1
partner_3715,model_589,year_37,2,1
partner_3715,model_398,year_27,1,0
partner_3715,model_319,year_35,1,0
partner_3715,model_346,year_29,1,0
partner_3715,model_549,year_25,2,2
partner_3715,model_549,year_30,1,0
partner_3715,model_549,year_31,1,0
partner_3715,model_549,year_34,1,0
partner_3715,model_549,year_37,1,0
partner_3715,model_600,year_30,1,1
partner_3715,model_487,year_25,1,0
partner_3715,model_7,year_28,1,0
partner_1918,model_488,year_24,1,0
partner_2434,model_216,year_26,1,0
partner_8302,model_81,year_18,1,0
partner_8959,model_416,year_32,1,1
partner_650,model_94,year_19,1,1
partner_650,model_27,year_18,1,0
partner_4586,model_576,year_27,1,0
partner_4586,model_336,year_27,1,0
partner_4586,model_416,year_35,1,1
partner_4586,model_416,year_36,1,0
partner_4586,model_7,year_37,1,0
partner_2023,model_563,year_31,1,0
partner_8435,model_589,year_36,1,0
partner_6836,model_615,year_24,1,0
partner_6836,model_416,year_28,1,0
partner_5068,model_589,year_31,1,0
partner_6659,model_494,year_29,1,0
partner_3819,model_113,year_25,1,0
partner_3819,model_416,year_36,1,0
partner_3819,model_393,year_22,1,0
partner_3819,model_289,year_36,1,0
partner_3819,model_98,year_26,1,0
partner_7412,model_549,year_29,1,0
partner_571,model_416,year_30,1,0
partner_571,model_416,year_37,1,0
partner_571,model_250,year_30,1,0
partner_1269,model_549,year_26,1,0
partner_5824,model_384,year_34,1,1
partner_748,model_202,year_31,1,0
partner_8486,model_459,year_35,1,0
partner_3145,model_398,year_25,1,0
partner_5138,model_549,year_29,1,1
partner_1538,model_256,year_24,1,0
partner_6538,model_416,year_0,1,0
partner_4875,model_416,year_0,1,0
partner_3610,model_7,year_30,1,0
partner_3608,model_104,year_23,1,0
partner_2516,model_33,year_22,1,0
partner_2053,model_589,year_32,1,0
partner_8334,model_416,year_0,1,0
partner_5761,model_361,year_29,1,0
partner_5761,model_576,year_29,1,0
partner_5761,model_494,year_34,1,0
partner_5761,model_392,year_21,1,0
partner_5761,model_380,year_21,1,0
partner_5761,model_71,year_31,1,0
partner_5761,model_549,year_27,1,1
partner_5324,model_386,year_23,1,0
partner_5324,model_211,year_30,1,0
partner_5324,model_342,year_30,1,0
partner_5324,model_416,year_36,1,0
partner_5324,model_483,year_19,1,0
partner_5324,model_316,year_31,1,0
partner_5324,model_354,year_31,1,0
partner_5324,model_439,year_30,1,0
partner_5324,model_197,year_24,1,0
partner_5324,model_256,year_20,1,0
partner_5324,model_7,year_28,1,0
partner_5324,model_7,year_30,1,0
partner_5304,model_615,year_28,1,0
partner_2603,model_399,year_26,1,0
partner_2603,model_589,year_29,1,0
partner_2603,model_589,year_30,1,0
partner_6207,model_410,year_28,1,0
partner_3784,model_416,year_36,1,0
partner_3784,model_563,year_34,1,1
partner_5725,model_283,year_24,1,0
partner_2088,model_589,year_36,1,1
partner_2088,model_563,year_33,1,0
partner_3582,model_45,year_22,1,1
partner_8324,model_549,year_28,1,0
partner_2981,model_89,year_25,1,0
partner_2097,model_494,year_34,1,0
partner_7269,model_554,year_22,1,0
partner_764,model_576,year_25,1,0
partner_764,model_589,year_34,1,0
partner_764,model_147,year_31,1,1
partner_4574,model_334,year_25,1,1
partner_4574,model_45,year_20,1,0
partner_1396,model_287,year_25,1,0
partner_8799,model_56,year_18,1,0
partner_8799,model_549,year_31,1,0
partner_7095,model_222,year_29,1,0
partner_4518,model_525,year_36,1,0
partner_8595,model_494,year_30,1,0
partner_4802,model_410,year_31,1,1
partner_2481,model_292,year_26,1,0
partner_2481,model_533,year_25,1,0
partner_3005,model_416,year_30,1,0
partner_7309,model_410,year_25,1,0
partner_7337,model_147,year_33,1,0
partner_7039,model_494,year_34,1,0
partner_3925,model_44,year_17,1,0
partner_3925,model_549,year_24,1,0
partner_6718,model_589,year_35,1,0
partner_5131,model_22,year_24,1,0
partner_4449,model_384,year_31,1,1
partner_4449,model_384,year_32,1,1
partner_4449,model_494,year_34,1,0
partner_4449,model_589,year_29,1,0
partner_4449,model_589,year_30,1,1
partner_4449,model_589,year_31,1,0
partner_4449,model_600,year_27,1,0
partner_7893,model_589,year_30,1,0
partner_7987,model_423,year_28,1,0
partner_7987,model_89,year_30,1,0
partner_7987,model_416,year_0,1,0
partner_7987,model_62,year_18,1,0
partner_7987,model_364,year_24,1,0
partner_7987,model_147,year_19,1,0
partner_7987,model_71,year_24,1,0
partner_291,model_256,year_11,1,0
partner_8580,model_589,year_29,1,0
partner_8580,model_589,year_37,1,0
partner_8580,model_410,year_29,1,0
partner_8580,model_35,year_35,1,0
partner_8580,model_398,year_25,1,0
partner_8580,model_7,year_32,1,1
partner_2983,model_494,year_37,1,0
partner_7283,model_494,year_37,1,1
partner_7283,model_256,year_17,1,0
partner_5168,model_7,year_30,1,1
partner_8063,model_615,year_24,1,0
partner_8063,model_576,year_27,1,0
partner_8063,model_589,year_32,1,0
partner_8063,model_589,year_34,1,0
partner_8063,model_589,year_36,1,1
partner_8063,model_398,year_26,1,0
partner_8063,model_398,year_34,1,0
partner_8063,model_448,year_37,1,0
partner_2310,model_494,year_34,1,0
partner_2310,model_398,year_26,1,0
partner_5497,model_142,year_26,1,0
partner_3326,model_589,year_29,1,0
partner_1024,model_399,year_24,1,0
partner_1024,model_549,year_28,1,0
partner_3512,model_589,year_34,1,0
partner_1941,model_416,year_0,1,0
partner_1132,model_436,year_29,1,0
partner_1132,model_554,year_23,1,0
partner_1132,model_554,year_25,1,0
partner_1132,model_250,year_23,1,0
partner_1132,model_399,year_28,1,0
partner_1132,model_589,year_32,2,1
partner_1132,model_589,year_36,1,0
partner_1132,model_398,year_24,1,0
partner_1132,model_398,year_26,1,0
partner_1132,model_398,year_32,1,0
partner_1132,model_256,year_24,1,0
partner_4490,model_216,year_26,1,1
partner_5454,model_544,year_24,1,0
partner_5454,model_576,year_27,1,0
partner_5454,model_554,year_20,1,0
partner_5454,model_554,year_23,1,0
partner_5454,model_416,year_29,1,0
partner_5454,model_62,year_22,1,0
partner_5454,model_589,year_30,2,0
partner_5454,model_398,year_25,2,0
partner_5454,model_398,year_29,1,0
partner_5454,model_398,year_30,1,0
partner_8810,model_384,year_36,1,1
partner_8810,model_325,year_15,1,1
partner_8810,model_113,year_25,1,0
partner_8810,model_416,year_30,1,0
partner_8810,model_416,year_32,1,1
partner_8810,model_416,year_33,1,1
partner_8810,model_416,year_36,1,1
partner_8810,model_381,year_26,1,0
partner_8810,model_250,year_29,1,0
partner_8810,model_494,year_31,1,0
partner_8810,model_494,year_32,1,1
partner_8810,model_494,year_35,1,0
partner_8810,model_494,year_36,1,1
partner_8810,model_494,year_37,1,0
partner_8810,model_589,year_32,1,0
partner_8810,model_35,year_31,1,0
partner_8810,model_398,year_27,1,1
partner_8810,model_319,year_37,1,1
partner_8810,model_225,year_23,1,0
partner_8810,model_380,year_20,1,0
partner_8810,model_376,year_21,1,0
partner_8810,model_346,year_31,1,0
partner_8810,model_549,year_22,1,1
partner_8810,model_549,year_23,1,0
partner_8810,model_549,year_25,1,1
partner_8810,model_549,year_28,4,1
partner_8810,model_549,year_29,5,3
partner_8810,model_549,year_30,6,3
partner_8810,model_549,year_31,2,0
partner_8810,model_549,year_32,2,0
partner_8810,model_487,year_25,1,0
partner_8810,model_154,year_24,1,0
partner_8810,model_22,year_35,1,1
partner_8810,model_547,year_18,2,0
partner_8810,model_88,year_20,1,0
partner_8810,model_164,year_15,1,0
partner_8810,model_164,year_16,1,0
partner_8810,model_256,year_16,1,1
partner_8810,model_256,year_18,2,2
partner_8810,model_256,year_21,1,1
partner_8810,model_256,year_23,1,0
partner_8810,model_256,year_24,1,0
partner_8810,model_91,year_19,1,0
partner_8810,model_11,year_18,1,1
partner_8810,model_117,year_33,1,0
partner_8810,model_110,year_18,1,0
partner_8810,model_110,year_19,1,0
partner_8810,model_110,year_27,1,1
partner_8810,model_330,year_29,1,0
partner_8810,model_330,year_30,1,0
partner_8810,model_7,year_25,1,0
partner_8810,model_7,year_29,1,0
partner_8810,model_7,year_30,2,0
partner_5499,model_589,year_36,1,0
partner_2455,model_416,year_0,1,0
partner_7876,model_278,year_34,1,1
partner_2525,model_416,year_0,1,0
partner_3032,model_565,year_28,1,0
partner_3032,model_380,year_25,1,0
partner_8782,model_89,year_27,1,1
partner_8782,model_399,year_30,1,0
partner_8782,model_589,year_35,1,0
partner_8782,model_589,year_37,1,1
partner_5936,model_256,year_23,1,0
partner_3024,model_436,year_28,1,0
partner_3024,model_361,year_27,1,0
partner_3024,model_384,year_33,1,0
partner_3024,model_589,year_33,1,1
partner_3024,model_589,year_36,1,1
partner_3024,model_283,year_24,1,0
partner_3024,model_396,year_26,1,0
partner_2658,model_410,year_26,1,0
partner_6974,model_398,year_32,1,0
partner_2103,model_249,year_24,1,0
partner_2103,model_361,year_27,1,1
partner_2103,model_472,year_29,1,1
partner_2103,model_416,year_32,1,0
partner_2103,model_589,year_31,1,0
partner_2103,model_589,year_34,1,0
partner_2103,model_410,year_23,1,0
partner_2103,model_410,year_25,2,1
partner_2103,model_410,year_28,2,2
partner_2103,model_600,year_30,1,1
partner_2103,model_487,year_30,1,0
partner_8648,model_594,year_30,1,0
partner_7798,model_589,year_29,1,0
partner_5649,model_361,year_27,1,0
partner_6377,model_58,year_18,1,1
partner_3070,model_565,year_28,1,1
partner_3070,model_410,year_31,1,0
partner_6586,model_249,year_29,1,0
partner_6586,model_384,year_35,2,0
partner_6586,model_554,year_20,1,0
partner_6586,model_494,year_30,1,0
partner_6586,model_20,year_25,1,0
partner_6586,model_589,year_31,1,1
partner_6586,model_589,year_32,1,0
partner_6586,model_589,year_35,2,0
partner_6586,model_35,year_30,1,1
partner_6586,model_346,year_27,1,0
partner_6586,model_549,year_23,1,0
partner_6586,model_549,year_27,1,0
partner_6586,model_549,year_28,1,0
partner_6586,model_549,year_32,1,0
partner_6586,model_549,year_36,1,0
partner_6586,model_283,year_19,1,0
partner_6586,model_72,year_23,1,0
partner_6586,model_7,year_33,1,0
partner_5766,model_216,year_26,1,0
partner_5766,model_293,year_19,1,0
partner_5766,model_393,year_19,1,1
partner_5766,model_287,year_21,1,1
partner_5766,model_88,year_19,1,0
partner_5766,model_256,year_18,1,0
partner_5766,model_256,year_27,1,0
partner_5766,model_281,year_17,1,0
partner_5766,model_91,year_16,1,1
partner_5766,model_91,year_17,1,0
partner_5766,model_91,year_20,1,1
partner_5766,model_311,year_21,1,0
partner_5766,model_334,year_25,3,0
partner_5766,model_110,year_17,1,0
partner_5766,model_110,year_19,1,0
partner_6003,model_26,year_23,1,0
partner_2061,model_589,year_36,1,0
partner_2061,model_410,year_30,1,0
partner_4972,model_549,year_30,1,1
partner_3479,model_410,year_30,1,0
partner_682,model_370,year_26,1,0
partner_682,model_576,year_25,2,0
partner_682,model_576,year_26,1,0
partner_682,model_554,year_24,2,0
partner_682,model_56,year_25,1,0
partner_682,model_416,year_0,14,0
partner_682,model_416,year_29,1,0
partner_682,model_416,year_31,1,0
partner_682,model_399,year_25,2,0
partner_682,model_142,year_28,1,0
partner_682,model_589,year_29,3,0
partner_682,model_589,year_30,5,0
partner_682,model_589,year_31,5,0
partner_682,model_589,year_32,6,1
partner_682,model_589,year_33,1,1
partner_682,model_589,year_36,3,1
partner_682,model_410,year_25,5,0
partner_682,model_410,year_26,1,0
partner_682,model_410,year_27,3,0
partner_682,model_410,year_28,2,0
partner_682,model_410,year_29,5,0
partner_682,model_410,year_30,1,0
partner_682,model_410,year_31,2,0
partner_682,model_398,year_24,1,0
partner_682,model_398,year_25,4,0
partner_682,model_398,year_26,4,1
partner_682,model_398,year_27,1,0
partner_682,model_398,year_28,5,0
partner_682,model_398,year_29,4,0
partner_682,model_398,year_30,5,1
partner_682,model_398,year_31,1,0
partner_682,model_398,year_32,2,0
partner_682,model_398,year_33,1,0
partner_682,model_188,year_29,1,0
partner_682,model_71,year_23,1,0
partner_682,model_303,year_24,1,0
partner_682,model_549,year_24,2,0
partner_682,model_549,year_28,3,0
partner_682,model_297,year_27,1,0
partner_682,model_497,year_28,1,0
partner_682,model_7,year_27,1,0
partner_682,model_7,year_28,1,1
partner_682,model_7,year_30,2,0
partner_6493,model_589,year_32,1,0
partner_5429,model_589,year_36,1,0
partner_1995,model_132,year_21,1,0
partner_1995,model_398,year_24,1,0
partner_6693,model_554,year_25,1,1
partner_6693,model_589,year_29,1,0
partner_6692,model_62,year_25,1,0
partner_418,model_416,year_0,1,0
partner_7234,model_74,year_24,1,0
partner_6287,model_144,year_25,1,1
partner_6287,model_507,year_23,1,1
partner_6287,model_81,year_18,1,0
partner_6287,model_256,year_20,1,1
partner_6287,model_334,year_23,1,1
partner_6287,model_334,year_26,2,2
partner_7720,model_260,year_24,1,0
partner_8530,model_589,year_36,1,0
partner_6544,model_1,year_22,1,0
partner_5450,model_398,year_30,1,0
partner_2022,model_89,year_26,1,0
partner_2022,model_576,year_24,1,0
partner_2022,model_410,year_26,1,0
partner_2022,model_410,year_27,1,0
partner_2022,model_549,year_36,1,0
partner_2022,model_256,year_27,1,0
partner_2022,model_7,year_30,1,0
partner_3427,model_398,year_27,1,0
partner_4365,model_74,year_26,1,1
partner_4996,model_42,year_32,1,1
partner_5071,model_361,year_27,1,0
partner_4020,model_549,year_30,1,0
partner_7919,model_589,year_32,1,0
partner_2077,model_589,year_37,1,0
partner_3675,model_615,year_28,1,0
partner_3675,model_549,year_33,1,0
partner_4034,model_416,year_36,1,1
partner_675,model_615,year_27,1,0
partner_7112,model_436,year_27,1,0
partner_7986,model_576,year_29,1,0
partner_7986,model_393,year_19,1,0
partner_7986,model_27,year_19,1,0
partner_7986,model_549,year_28,1,0
partner_4912,model_319,year_36,1,0
partner_8929,model_416,year_29,1,0
partner_8929,model_74,year_22,1,0
partner_8929,model_589,year_29,1,0
partner_8929,model_589,year_32,1,0
partner_7833,model_615,year_24,1,0
partner_1094,model_589,year_32,1,0
partner_6129,model_416,year_0,1,0
partner_7243,model_497,year_24,1,0
partner_8251,model_319,year_35,1,0
partner_3802,model_425,year_31,1,1
partner_3802,model_494,year_34,1,0
partner_8984,model_261,year_31,1,0
partner_399,model_589,year_31,1,0
partner_1120,model_549,year_24,1,0
partner_2252,model_416,year_0,1,0
partner_2937,model_549,year_31,1,1
partner_3054,model_7,year_29,1,0
partner_3286,model_384,year_32,1,0
partner_3286,model_147,year_30,1,0
partner_3286,model_549,year_34,2,0
partner_3286,model_600,year_35,1,0
partner_3286,model_222,year_28,1,0
partner_6380,model_494,year_29,1,0
partner_8516,model_416,year_0,1,0
partner_7846,model_216,year_26,1,0
partner_21,model_384,year_36,1,1
partner_21,model_589,year_37,1,1
partner_908,model_589,year_34,1,1
partner_4214,model_384,year_34,1,1
partner_4214,model_384,year_35,1,1
partner_5670,model_40,year_29,1,0
partner_7226,model_488,year_24,1,0
partner_5614,model_576,year_30,1,0
partner_8326,model_384,year_32,1,1
partner_8326,model_416,year_28,1,1
partner_8326,model_416,year_29,1,1
partner_8326,model_416,year_30,1,1
partner_8326,model_381,year_33,1,0
partner_8326,model_494,year_29,2,0
partner_8326,model_494,year_35,1,1
partner_8326,model_589,year_32,1,0
partner_8326,model_589,year_33,4,4
partner_8326,model_589,year_34,10,6
partner_8326,model_589,year_35,3,2
partner_8326,model_589,year_36,4,3
partner_8326,model_589,year_37,1,1
partner_8326,model_398,year_26,1,1
partner_8326,model_398,year_28,4,3
partner_8326,model_398,year_29,3,1
partner_8326,model_398,year_30,1,0
partner_8326,model_398,year_34,1,0
partner_8326,model_398,year_35,1,1
partner_8326,model_319,year_34,3,1
partner_8326,model_319,year_36,2,0
partner_8326,model_147,year_34,1,1
partner_8326,model_549,year_28,2,2
partner_8326,model_549,year_30,3,2
partner_8326,model_549,year_31,1,1
partner_8326,model_563,year_34,1,0
partner_8326,model_7,year_28,2,2
partner_8326,model_7,year_29,1,1
partner_8326,model_7,year_30,5,2
partner_8326,model_7,year_31,1,1
partner_8326,model_7,year_34,1,0
partner_8326,model_7,year_36,1,0
partner_5902,model_108,year_17,1,0
partner_5902,model_615,year_29,1,0
partner_5902,model_384,year_35,5,4
partner_5902,model_384,year_36,1,1
partner_5902,model_384,year_37,1,1
partner_5902,model_576,year_27,1,0
partner_5902,model_362,year_25,1,0
partner_5902,model_116,year_29,1,1
partner_5902,model_9,year_26,1,0
partner_5902,model_271,year_36,1,0
partner_5902,model_416,year_29,1,0
partner_5902,model_381,year_28,1,0
partner_5902,model_250,year_26,1,0
partner_5902,model_250,year_30,1,0
partner_5902,model_494,year_29,1,0
partner_5902,model_494,year_33,1,0
partner_5902,model_20,year_25,1,0
partner_5902,model_20,year_26,1,0
partner_5902,model_364,year_25,1,0
partner_5902,model_399,year_22,1,0
partner_5902,model_142,year_28,1,0
partner_5902,model_589,year_36,1,0
partner_5902,model_398,year_29,1,0
partner_5902,model_319,year_34,1,0
partner_5902,model_147,year_33,1,0
partner_5902,model_287,year_28,1,0
partner_5902,model_549,year_26,1,1
partner_5902,model_549,year_27,1,1
partner_5902,model_549,year_28,1,0
partner_5902,model_549,year_31,1,0
partner_5902,model_549,year_35,1,1
partner_5902,model_322,year_24,1,0
partner_5902,model_117,year_28,1,0
partner_5902,model_497,year_26,1,0
partner_1898,model_410,year_29,1,0
partner_342,model_361,year_29,1,0
partner_342,model_80,year_27,1,0
partner_342,model_416,year_29,1,0
partner_342,model_589,year_35,1,0
partner_342,model_600,year_31,1,0
partner_342,model_487,year_24,1,0
partner_342,model_72,year_24,1,0
partner_342,model_72,year_25,1,0
partner_342,model_297,year_17,1,0
partner_342,model_256,year_24,1,0
partner_3909,model_196,year_30,1,0
partner_3909,model_384,year_31,1,0
partner_3909,model_416,year_29,1,0
partner_3909,model_416,year_31,1,0
partner_3909,model_381,year_33,1,0
partner_3909,model_297,year_34,1,0
partner_4852,model_399,year_23,1,0
partner_4852,model_380,year_23,1,0
partner_7004,model_410,year_31,1,0
partner_4638,model_287,year_22,1,0
partner_8932,model_319,year_35,1,0
partner_1374,model_398,year_34,1,0
partner_4695,model_347,year_15,1,0
partner_4695,model_355,year_27,1,0
partner_4695,model_370,year_24,1,0
partner_4695,model_361,year_24,1,0
partner_4695,model_361,year_29,1,0
partner_4695,model_384,year_35,1,0
partner_4695,model_384,year_37,1,0
partner_4695,model_576,year_24,3,0
partner_4695,model_362,year_25,1,0
partner_4695,model_360,year_19,1,0
partner_4695,model_20,year_25,2,0
partner_4695,model_399,year_27,1,0
partner_4695,model_589,year_30,1,0
partner_4695,model_589,year_34,1,0
partner_4695,model_589,year_36,1,1
partner_4695,model_410,year_28,1,0
partner_4695,model_398,year_25,1,0
partner_4695,model_398,year_26,2,0
partner_4695,model_398,year_27,1,0
partner_4695,model_293,year_15,1,0
partner_4695,model_293,year_21,1,0
partner_4695,model_94,year_17,1,0
partner_4695,model_147,year_31,1,0
partner_4695,model_260,year_23,1,0
partner_4695,model_58,year_17,1,0
partner_4695,model_549,year_29,1,0
partner_4695,model_439,year_23,1,0
partner_4695,model_297,year_23,1,0
partner_4695,model_256,year_16,1,0
partner_4695,model_588,year_20,1,0
partner_4695,model_7,year_30,1,0
partner_4695,model_7,year_36,1,0
partner_2882,model_466,year_19,1,0
partner_1344,model_256,year_18,1,0
partner_7614,model_62,year_23,1,0
partner_1629,model_615,year_24,1,0
partner_2182,model_117,year_25,1,0
partner_5861,model_319,year_36,1,0
partner_897,model_7,year_35,1,0
partner_7276,model_416,year_0,1,0
partner_749,model_319,year_35,1,0
partner_7348,model_589,year_33,1,1
partner_2755,model_416,year_0,1,0
partner_1617,model_147,year_19,1,0
partner_7364,model_410,year_24,1,0
partner_7364,model_549,year_30,1,0
partner_6745,model_589,year_36,1,0
partner_6604,model_62,year_21,1,0
partner_6604,model_142,year_24,1,0
partner_6604,model_589,year_34,1,1
partner_6604,model_589,year_35,1,0
partner_6604,model_589,year_37,1,0
partner_6604,model_188,year_33,1,1
partner_6604,model_345,year_25,1,0
partner_5753,model_338,year_35,1,0
partner_5753,model_80,year_26,1,0
partner_5753,model_549,year_35,3,1
partner_5753,model_7,year_34,1,1
partner_6678,model_416,year_36,1,1
partner_6678,model_7,year_36,1,1
partner_6575,model_487,year_25,1,0
partner_1030,model_399,year_29,2,0
partner_1030,model_589,year_30,2,0
partner_1030,model_589,year_31,4,1
partner_1030,model_589,year_32,2,1
partner_1030,model_589,year_33,1,0
partner_1030,model_410,year_25,1,0
partner_1030,model_35,year_32,1,0
partner_1030,model_398,year_27,1,0
partner_1030,model_398,year_29,2,1
partner_1030,model_398,year_31,1,0
partner_2117,model_576,year_27,1,0
partner_5969,model_554,year_24,1,0
partner_7171,model_62,year_23,1,0
partner_7171,model_188,year_27,1,0
partner_1677,model_398,year_25,1,1
partner_6831,model_89,year_26,1,0
partner_6831,model_361,year_27,1,0
partner_6831,model_361,year_28,1,0
partner_6831,model_589,year_29,1,0
partner_6831,model_589,year_32,1,0
partner_6831,model_589,year_33,1,0
partner_6831,model_410,year_27,1,0
partner_6831,model_319,year_36,1,0
partner_6831,model_549,year_28,2,0
partner_6831,model_549,year_29,2,0
partner_6831,model_549,year_31,3,0
partner_6831,model_549,year_33,6,0
partner_6831,model_549,year_34,3,0
partner_6831,model_549,year_36,5,0
partner_6831,model_549,year_37,3,0
partner_421,model_117,year_31,1,0
partner_4916,model_549,year_29,1,1
partner_7237,model_79,year_31,1,0
partner_5362,model_410,year_29,1,0
partner_3951,model_319,year_37,1,0
partner_3507,model_361,year_28,1,0
partner_3507,model_384,year_35,1,1
partner_3507,model_416,year_31,1,0
partner_3507,model_589,year_31,1,0
partner_3507,model_589,year_32,2,1
partner_3507,model_589,year_33,1,0
partner_3507,model_572,year_17,1,0
partner_3507,model_159,year_18,1,0
partner_3507,model_516,year_13,1,0
partner_3507,model_334,year_25,1,0
partner_2673,model_89,year_29,1,0
partner_4694,model_540,year_26,1,0
partner_4694,model_399,year_29,1,0
partner_1803,model_7,year_37,1,1
partner_8074,model_589,year_34,1,0
partner_7514,model_494,year_35,1,0
partner_4442,model_494,year_31,1,0
partner_4311,model_416,year_35,1,0
partner_5676,model_563,year_35,1,0
partner_257,model_74,year_25,1,0
partner_5937,model_563,year_35,1,0
partner_5956,model_410,year_28,1,0
partner_4050,model_297,year_18,1,0
