model_name,year,can_be_branded,car_cnt,car_sticker_cnt,trips_success_cnt,trips_cancel_cnt,trips_defect_cnt,trips_rated_cnt,bad_car_model_tag_cnt,dissapointed_car_model_tag_cnt
model_64,year_15,0,1,0,1,0,0,0,0,0
model_64,year_16,0,1,0,25,4,0,6,0,0
model_64,year_17,0,1,0,54,4,0,11,0,0
model_64,year_18,0,5,0,273,21,2,59,2,0
model_64,year_19,0,3,0,252,5,0,12,0,0
model_64,year_20,0,4,0,279,61,0,87,3,0
model_64,year_21,0,3,0,37,0,0,2,0,0
model_64,year_22,0,2,0,3,1,0,0,0,0
model_64,year_29,0,1,0,111,95,3,31,0,0
model_64,year_31,0,1,0,243,58,3,77,1,0
model_383,year_14,0,2,0,10,1,0,4,0,0
model_383,year_15,0,3,0,32,3,2,8,0,0
model_383,year_16,0,1,0,1,0,0,0,0,0
model_383,year_17,0,2,0,289,111,1,74,2,0
model_383,year_18,0,1,0,1,0,0,1,0,0
model_383,year_19,0,3,0,11,5,0,5,0,0
model_383,year_20,0,2,0,29,15,2,9,1,1
model_383,year_21,0,4,0,497,64,1,157,7,2
model_383,year_22,0,1,0,102,7,1,30,2,0
model_62,year_15,0,2,0,697,194,3,228,4,0
model_62,year_16,0,1,0,1,2,0,1,0,0
model_62,year_17,0,2,0,58,11,0,14,1,0
model_62,year_18,0,8,0,337,59,2,94,0,0
model_62,year_19,0,6,0,35,4,0,7,0,0
model_62,year_20,0,8,0,391,46,4,85,3,0
model_62,year_21,0,44,1,6264,1248,51,1937,44,4
model_62,year_22,0,48,0,5501,985,32,1646,35,5
model_62,year_23,0,67,1,11206,1609,80,3631,82,11
model_62,year_24,0,42,0,7250,1273,59,2312,42,8
model_62,year_25,0,6,0,742,196,10,201,3,0
model_62,year_26,0,4,0,130,44,0,48,0,0
model_62,year_27,0,10,0,2279,221,8,727,14,2
model_62,year_28,0,18,1,4760,909,33,1450,31,6
model_62,year_29,0,7,0,3418,473,29,1174,25,2
model_62,year_30,0,4,0,596,79,1,214,8,1
model_62,year_32,0,1,0,130,30,2,56,3,0
model_62,year_36,0,1,0,68,5,2,16,0,1
model_462,year_18,0,1,0,7,0,0,1,0,0
model_462,year_20,0,1,0,1,0,0,0,0,0
model_462,year_21,0,1,0,2,0,0,0,0,0
model_462,year_22,0,6,0,543,77,6,172,2,1
model_462,year_23,0,7,0,631,113,6,187,2,0
model_462,year_24,0,7,0,454,65,2,147,3,0
model_462,year_25,0,2,0,278,33,1,110,2,1
model_462,year_26,0,1,0,279,36,3,97,6,0
model_462,year_27,0,2,0,350,100,3,106,2,1
model_462,year_28,0,3,0,168,185,9,62,3,0
model_462,year_29,0,4,0,1337,232,8,463,10,0
model_364,year_17,0,2,0,12,0,1,3,0,0
model_364,year_18,0,1,0,1,0,0,0,0,0
model_364,year_19,0,5,0,35,4,0,1,0,0
model_364,year_20,0,4,0,32,0,0,2,0,0
model_364,year_21,0,22,0,3122,629,34,966,30,5
model_364,year_22,0,45,0,6877,999,65,2086,39,12
model_364,year_23,0,49,0,5448,676,40,1751,34,8
model_364,year_24,0,78,0,17316,2626,116,5186,78,16
model_364,year_25,0,31,0,7038,1117,49,2057,51,3
model_364,year_26,0,2,0,53,10,0,17,0,0
model_364,year_29,0,1,0,713,112,6,263,1,0
model_567,year_22,0,1,0,41,3,1,11,0,0
model_567,year_23,0,2,0,19,0,0,4,0,0
model_567,year_24,0,1,0,49,11,0,17,0,0
model_567,year_25,0,1,0,11,2,0,1,0,0
model_567,year_28,0,2,0,20,2,1,7,0,1
model_567,year_30,0,1,0,14,0,0,4,0,0
model_399,year_19,0,2,0,78,6,0,9,0,0
model_399,year_20,0,3,0,11,1,0,2,0,0
model_399,year_21,0,6,0,1728,325,17,533,16,4
model_399,year_22,0,39,0,8031,1065,71,2529,44,15
model_399,year_23,0,48,0,5428,783,71,1642,37,11
model_399,year_24,0,67,0,11528,1636,82,3419,60,16
model_399,year_25,0,80,0,13102,2552,105,4274,78,13
model_399,year_26,0,50,0,9918,1772,71,3274,75,8
model_399,year_27,0,66,0,11661,2126,113,3611,92,14
model_399,year_28,0,91,2,29658,5652,254,9498,249,34
model_399,year_29,0,63,0,11701,1859,92,4010,61,14
model_399,year_30,0,63,0,8132,1471,60,2546,54,3
model_399,year_36,0,1,0,48,6,1,16,0,0
model_142,year_17,0,1,0,7,3,0,3,0,0
model_142,year_18,0,3,0,51,2,0,3,0,0
model_142,year_21,0,4,0,29,4,1,6,0,0
model_142,year_22,0,10,0,80,3,0,7,0,0
model_142,year_23,0,25,0,3209,481,61,1034,22,7
model_142,year_24,0,40,0,5622,828,64,1620,40,12
model_142,year_25,0,27,0,4306,564,40,1226,31,5
model_142,year_26,0,8,0,3077,458,25,931,9,1
model_142,year_27,0,14,0,2052,310,20,650,10,3
model_142,year_28,0,22,0,6926,1093,75,2096,58,11
model_142,year_29,0,7,0,2010,385,11,614,20,1
model_277,year_24,0,1,0,16,2,1,5,0,0
model_277,year_29,0,1,0,241,8,0,53,0,0
model_203,year_26,0,1,0,1,0,0,0,0,0
model_203,year_28,0,1,0,17,2,1,6,0,0
model_203,year_29,0,1,0,315,88,1,93,1,0
model_203,year_30,0,1,0,3,0,1,2,0,1
model_203,year_33,0,1,0,164,31,0,44,1,0
model_203,year_34,0,1,0,2,0,0,0,0,0
model_591,year_25,0,1,0,9,0,0,7,0,0
model_591,year_30,0,1,0,152,20,1,48,1,0
model_589,year_26,0,3,0,307,44,4,85,0,0
model_589,year_27,0,2,0,1334,193,8,421,1,0
model_589,year_28,0,3,0,177,9,2,66,0,0
model_589,year_29,1,392,57,179964,22598,1362,57201,358,76
model_589,year_30,1,588,81,279360,38470,2210,91660,565,91
model_589,year_31,1,486,106,283144,35474,1949,92234,587,77
model_589,year_32,1,480,121,298449,37925,2060,97468,593,81
model_589,year_33,1,358,120,262454,30945,1861,85486,516,93
model_589,year_34,1,350,114,258237,29310,1759,83282,513,90
model_589,year_35,1,423,153,367002,38954,2518,117149,680,109
model_589,year_36,1,731,306,720017,78824,4536,232061,1312,212
model_589,year_37,1,258,87,185967,20080,1070,61189,384,55
model_484,year_33,0,1,0,202,30,3,103,0,1
model_410,year_21,0,1,0,250,18,1,83,0,0
model_410,year_22,1,17,1,3501,349,16,1038,9,2
model_410,year_23,1,76,1,26040,2967,213,8364,56,17
model_410,year_24,1,133,5,40333,5259,307,13390,140,29
model_410,year_25,0,189,13,58067,7751,428,18623,191,36
model_410,year_26,1,106,8,38642,6182,318,12210,117,20
model_410,year_27,1,191,23,81848,10629,641,26425,256,44
model_410,year_28,1,282,30,120474,18183,825,38233,459,64
model_410,year_29,1,271,30,128023,17120,1000,41452,393,90
model_410,year_30,1,137,12,58551,7258,413,18576,202,23
model_410,year_31,1,104,15,42251,5826,296,14572,118,25
model_410,year_32,1,58,10,20661,2699,163,6694,81,6
model_410,year_33,1,30,6,10834,1509,92,3629,41,2
model_410,year_34,1,28,4,13888,1728,78,4642,40,2
model_410,year_35,1,10,2,1674,264,12,551,2,3
model_410,year_36,0,2,0,809,115,2,219,2,0
model_35,year_28,0,1,0,132,53,1,39,0,0
model_35,year_29,0,18,2,12738,1184,105,4134,35,7
model_35,year_30,1,73,13,37880,4178,273,12402,92,16
model_35,year_31,1,65,8,29400,2935,223,9022,65,14
model_35,year_32,1,45,7,23193,2486,154,7835,54,12
model_35,year_33,1,18,1,5481,769,44,1610,14,3
model_35,year_34,1,35,2,13884,1523,121,4317,38,8
model_35,year_35,1,61,12,28823,3192,215,9810,69,8
model_35,year_36,1,49,6,19924,2105,144,6188,46,7
model_35,year_37,1,15,0,7055,827,70,2604,16,1
model_398,year_23,0,1,0,72,13,0,23,0,0
model_398,year_24,1,153,2,31774,4468,233,9927,87,14
model_398,year_25,1,374,20,95915,14284,662,30321,299,45
model_398,year_26,1,304,16,79963,12227,594,25378,236,27
model_398,year_27,1,411,33,104079,16991,762,33533,325,39
model_398,year_28,1,509,33,147686,23619,999,46550,404,65
model_398,year_29,1,412,23,123787,19392,798,40215,347,43
model_398,year_30,1,273,31,88696,13649,572,28643,245,32
model_398,year_31,1,196,19,68267,12349,506,22435,200,26
model_398,year_32,1,165,16,62052,10437,412,20922,161,23
model_398,year_33,1,96,10,36891,5674,287,12032,117,17
model_398,year_34,1,70,5,25868,4190,168,8405,80,4
model_398,year_35,1,31,5,4636,792,29,1398,15,0
model_398,year_36,1,1,0,23,3,0,13,0,0
model_319,year_32,1,7,0,939,201,13,324,1,1
model_319,year_33,1,74,13,30107,3780,164,9896,53,4
model_319,year_34,1,111,13,43888,4855,265,14412,46,5
model_319,year_35,1,134,23,64112,5939,472,21423,71,18
model_319,year_36,1,171,31,107420,10266,658,36090,131,19
model_319,year_37,1,64,15,25164,2165,161,8308,27,8
model_82,year_23,0,1,0,2,2,0,0,0,0
model_82,year_32,1,1,0,238,20,2,126,1,0
model_82,year_33,1,13,1,4997,681,36,1794,6,3
model_82,year_34,1,20,2,10636,1086,49,3644,16,2
model_82,year_35,1,32,5,10892,934,52,3483,11,3
model_82,year_36,1,20,2,11332,1298,86,3681,17,1
model_82,year_37,1,8,0,3168,511,35,1066,3,2
model_135,year_24,0,1,0,12,0,0,4,0,0
model_36,year_31,1,1,0,7,3,0,1,0,0
model_253,year_32,1,1,0,2424,186,4,1046,0,1
model_16,year_22,0,2,0,79,12,0,36,0,0
model_16,year_25,0,1,0,9,2,0,4,0,0
model_449,year_16,0,1,0,24,0,0,6,0,0
model_449,year_18,0,1,0,364,35,5,126,0,0
model_449,year_19,0,2,0,37,6,0,9,0,0
model_449,year_20,0,1,0,21,2,0,13,0,0
model_449,year_23,0,1,0,124,16,4,37,1,0
model_449,year_25,0,1,0,2,0,0,0,0,0
model_449,year_28,1,1,0,6,0,0,2,0,0
model_242,year_29,1,1,0,41,7,0,11,0,0
model_13,year_25,0,1,0,1,1,0,1,0,0
model_13,year_27,1,7,0,2761,208,18,876,3,5
model_13,year_29,0,1,0,219,19,1,79,0,2
model_13,year_30,0,1,0,163,11,1,58,0,0
model_569,year_31,0,7,1,3361,338,21,1015,4,1
model_569,year_32,0,1,0,13,0,0,3,0,0
model_234,year_28,0,5,0,2282,212,12,702,9,2
model_234,year_29,0,2,0,724,148,7,241,2,0
model_234,year_30,0,3,0,459,58,4,129,1,0
model_234,year_31,0,1,0,9,0,0,0,0,0
model_188,year_27,1,21,3,6856,793,38,2317,14,3
model_188,year_28,1,58,5,27125,3106,190,9062,48,13
model_188,year_29,0,50,8,19296,2418,213,6266,31,14
model_188,year_30,0,34,9,15713,1569,114,5064,26,10
model_188,year_31,0,10,3,5797,463,24,1881,11,1
model_188,year_32,0,1,0,53,4,0,18,1,0
model_188,year_33,1,22,10,19825,1770,122,6407,33,1
model_188,year_34,1,13,4,14736,1584,89,5116,35,8
model_188,year_35,1,8,2,8504,802,59,2996,13,2
model_610,year_32,0,6,0,2015,208,12,661,5,0
model_610,year_33,1,5,1,1955,124,4,721,2,0
model_610,year_34,1,2,0,35,4,0,14,0,0
model_610,year_35,1,1,0,1094,58,3,402,0,1
model_357,year_30,0,22,0,4904,646,34,1663,6,1
model_357,year_31,1,14,0,5749,417,23,1799,8,1
model_357,year_32,0,6,0,487,62,8,164,2,0
model_357,year_33,1,2,0,10,0,1,4,0,0
model_357,year_34,1,5,1,1624,213,11,589,3,1
model_481,year_25,0,3,0,1075,93,2,344,0,0
model_481,year_28,1,1,0,353,24,0,138,0,0
model_481,year_29,0,1,0,5,1,0,3,0,0
model_221,year_20,0,2,0,99,7,0,33,0,0
model_221,year_21,1,8,0,638,130,4,211,0,1
model_221,year_22,1,12,0,1979,240,7,612,2,0
model_221,year_23,1,28,0,5315,580,42,1853,10,0
model_221,year_24,1,32,0,4661,579,51,1493,5,1
model_221,year_25,1,22,0,2214,230,13,736,4,1
model_221,year_26,0,3,0,118,18,0,46,0,0
model_221,year_27,1,7,1,2022,237,42,615,4,0
model_221,year_28,1,2,0,71,17,1,16,0,0
model_221,year_29,1,4,0,442,24,4,111,0,0
model_221,year_30,0,1,0,33,5,0,10,0,0
model_221,year_32,1,2,0,2516,257,12,736,10,1
model_221,year_34,1,2,0,468,53,10,199,0,0
model_269,year_9,0,1,0,1,0,0,0,0,0
model_269,year_14,0,1,0,36,2,1,12,0,0
model_269,year_16,0,3,0,338,27,2,109,1,0
model_269,year_17,1,1,0,21,7,0,4,1,0
model_269,year_19,1,1,0,13,1,0,3,0,0
model_269,year_20,0,1,0,518,68,6,184,0,1
model_269,year_26,1,1,1,194,25,2,45,1,0
model_210,year_25,0,1,0,139,11,0,44,1,0
model_238,year_22,0,1,0,4,2,0,0,0,0
model_238,year_23,0,1,0,19,7,1,4,0,0
model_238,year_24,0,1,0,476,42,3,172,2,0
model_148,year_20,0,4,0,927,94,3,308,0,1
model_148,year_21,1,14,1,5451,403,28,1794,2,0
model_148,year_22,0,16,0,1466,160,7,501,2,0
model_148,year_23,1,16,0,5459,479,32,1663,4,1
model_148,year_24,1,13,1,1584,179,13,516,0,0
model_148,year_25,1,10,0,847,96,6,215,2,0
model_148,year_26,0,1,0,745,50,4,267,1,0
model_148,year_27,1,6,0,218,37,1,60,0,0
model_148,year_28,1,8,1,2168,128,7,811,1,0
model_148,year_30,1,1,0,267,10,1,60,0,0
model_148,year_31,1,4,1,1781,284,10,668,0,0
model_148,year_35,1,1,0,4,3,0,0,0,0
model_532,year_12,0,1,0,22,1,0,6,0,0
model_532,year_14,0,2,0,124,10,0,33,1,0
model_532,year_16,0,1,0,2,2,0,1,0,0
model_532,year_17,0,1,0,16,3,1,5,0,0
model_490,year_19,0,1,0,2,1,0,0,0,0
model_490,year_21,0,1,0,185,26,0,59,1,0
model_490,year_22,0,1,0,2,0,0,1,0,0
model_120,year_21,1,4,1,2006,300,17,516,4,0
model_120,year_22,1,2,0,120,11,0,32,0,0
model_120,year_24,0,1,0,2,0,0,1,0,0
model_120,year_25,0,2,0,149,19,0,41,0,0
model_120,year_26,1,1,1,2174,234,3,547,3,0
model_120,year_27,1,1,0,98,16,0,30,0,0
model_121,year_5,0,1,0,8,0,0,4,0,0
model_121,year_16,0,1,0,241,30,3,68,0,0
model_38,year_24,0,1,0,47,8,0,15,1,0
model_85,year_17,0,3,0,62,4,0,20,0,0
model_85,year_18,1,2,0,1863,167,7,802,1,0
model_85,year_19,1,2,1,611,49,2,182,0,0
model_257,year_29,1,1,0,450,23,3,155,0,0
model_257,year_30,0,1,0,477,62,5,191,0,0
model_257,year_32,0,1,0,14,1,0,2,0,0
model_548,year_25,0,1,1,3103,358,27,1055,3,0
model_166,year_25,0,1,0,619,59,2,186,0,0
model_293,year_15,0,5,0,469,70,0,106,1,0
model_293,year_16,0,3,0,68,7,0,19,0,0
model_293,year_17,1,3,0,71,8,1,18,0,1
model_293,year_18,1,11,0,2252,313,25,657,8,1
model_293,year_19,1,15,1,5669,626,38,1452,19,3
model_293,year_20,1,14,2,4899,515,33,1384,7,1
model_293,year_21,1,13,2,3322,424,21,800,10,1
model_293,year_22,1,9,2,4348,556,20,1134,21,0
model_293,year_23,1,13,1,4578,600,42,1175,13,3
model_293,year_24,1,7,2,2574,291,16,815,4,1
model_293,year_25,1,5,0,1153,158,22,285,5,2
model_293,year_26,1,3,1,2121,223,17,578,4,0
model_293,year_27,1,5,0,1510,222,9,391,4,0
model_293,year_28,1,2,1,3084,337,16,920,8,2
model_293,year_29,1,2,0,128,25,0,37,0,0
model_293,year_30,1,1,0,6,2,0,3,0,0
model_293,year_32,1,1,0,21,3,0,10,0,0
model_94,year_16,0,3,0,341,41,3,72,0,0
model_94,year_17,1,10,1,2637,295,24,762,7,1
model_94,year_18,1,5,2,2061,208,6,609,11,3
model_94,year_19,1,11,2,2677,338,28,691,8,2
model_94,year_20,1,7,1,2884,272,21,1126,16,0
model_94,year_24,1,1,1,267,38,2,63,1,0
model_94,year_27,1,1,0,87,8,3,23,0,2
model_41,year_15,0,1,0,149,9,1,53,0,0
model_41,year_17,0,1,0,6,0,0,2,0,0
model_408,year_13,0,2,0,23,1,0,3,0,0
model_408,year_16,0,2,0,12,0,0,6,0,0
model_408,year_17,0,1,0,45,5,0,11,0,0
model_408,year_18,0,5,0,419,36,5,105,1,1
model_408,year_19,0,1,0,11,0,0,1,0,0
model_408,year_20,0,1,0,3,0,0,1,0,0
model_408,year_25,1,1,0,13,1,0,5,0,0
model_404,year_16,0,3,1,612,48,1,173,2,1
model_404,year_17,1,6,0,2661,226,15,746,2,1
model_404,year_18,1,1,0,233,31,1,65,0,0
model_404,year_19,0,2,1,689,75,7,168,3,1
model_404,year_20,0,2,0,581,70,0,179,1,0
model_557,year_18,0,1,0,8,0,0,2,0,0
model_102,year_20,0,1,0,3,0,0,1,0,0
model_263,year_21,1,2,1,1211,145,15,264,1,1
model_263,year_22,0,1,0,75,6,0,20,0,0
model_263,year_24,0,1,0,138,19,1,31,0,0
model_263,year_25,1,2,0,891,121,5,215,1,0
model_84,year_16,0,1,0,634,55,1,202,0,0
model_84,year_17,0,1,0,246,32,0,90,2,0
model_84,year_18,0,1,0,663,50,16,178,0,1
model_193,year_26,0,1,0,1,0,0,0,0,0
model_571,year_12,0,1,0,1984,132,27,744,2,4
model_571,year_13,0,1,0,2,0,0,0,0,0
model_571,year_14,0,1,0,21,4,0,5,0,0
model_571,year_16,0,1,0,12,4,0,3,0,0
model_571,year_17,0,2,0,814,93,3,251,3,1
model_571,year_18,1,3,0,2775,221,6,883,4,0
model_571,year_21,0,6,0,385,47,5,128,1,0
model_571,year_22,0,3,0,2228,398,17,705,2,0
model_571,year_24,0,1,0,5,2,0,2,0,0
model_571,year_26,1,2,1,194,13,1,58,0,0
model_571,year_27,1,1,0,32,14,1,18,1,0
model_571,year_32,0,1,0,58,6,0,20,0,0
model_571,year_36,0,1,0,7,2,0,3,0,0
model_483,year_10,0,2,0,561,47,6,196,1,1
model_483,year_13,0,3,0,3660,375,43,1241,7,4
model_483,year_14,0,5,0,174,34,4,60,0,0
model_483,year_15,0,8,0,4343,630,32,1452,4,1
model_483,year_16,0,5,0,435,37,5,147,0,0
model_483,year_17,0,7,0,2920,477,11,961,4,0
model_483,year_18,0,4,1,3745,331,23,1318,6,0
model_483,year_19,1,5,0,341,57,15,106,1,0
model_483,year_20,0,2,0,24,1,0,7,0,0
model_483,year_21,0,3,0,534,68,6,166,1,1
model_483,year_22,0,2,0,218,41,0,73,2,0
model_483,year_23,0,2,0,194,60,2,47,0,1
model_483,year_25,0,1,0,624,44,4,218,2,0
model_483,year_28,0,2,0,42,6,0,17,0,0
model_483,year_31,0,1,0,7,0,0,4,0,0
model_127,year_26,0,1,0,82,8,1,36,0,0
model_264,year_31,1,1,0,76,4,0,35,0,0
model_356,year_27,1,1,0,50,2,1,20,0,0
model_229,year_17,0,1,0,94,10,3,34,0,0
model_125,year_25,0,1,0,45,4,0,16,0,0
model_426,year_15,0,1,0,333,44,2,111,1,0
model_426,year_18,0,1,0,162,27,2,53,1,0
model_3,year_16,0,1,0,148,22,1,42,1,1
model_553,year_6,0,1,0,12,1,0,3,0,0
model_511,year_18,1,2,1,1372,91,6,394,2,0
model_511,year_19,0,1,0,13,2,0,2,0,0
model_511,year_20,0,2,0,95,9,0,30,0,0
model_316,year_27,1,3,0,418,34,5,155,1,0
model_316,year_28,1,2,0,15,88,3,4,0,0
model_316,year_29,1,6,0,663,76,9,219,2,0
model_316,year_30,1,5,0,978,90,3,284,1,0
model_316,year_31,1,6,0,755,94,6,275,0,0
model_502,year_15,0,2,0,69,4,1,26,1,0
model_502,year_16,0,1,0,582,34,16,194,1,0
model_502,year_18,0,1,0,147,15,3,49,0,0
model_502,year_19,0,4,0,296,34,0,85,1,0
model_502,year_20,0,10,1,4338,655,55,1403,9,6
model_96,year_14,0,1,0,1,0,0,0,0,0
model_96,year_16,0,1,0,573,150,1,120,2,0
model_96,year_17,1,1,0,218,29,1,51,2,0
model_96,year_18,0,1,0,240,24,3,76,1,0
model_96,year_19,0,1,0,33,5,0,12,0,0
model_225,year_16,0,1,0,97,3,0,7,0,0
model_225,year_20,1,8,2,3858,573,41,1129,14,0
model_225,year_21,0,5,0,540,100,4,188,0,0
model_225,year_22,1,6,1,2389,286,15,827,2,1
model_225,year_23,1,7,1,2128,185,12,649,5,0
model_225,year_24,0,2,0,102,12,0,25,0,0
model_225,year_25,0,3,0,427,48,1,138,2,0
model_225,year_29,1,7,4,11762,1987,121,2983,53,4
model_225,year_30,1,1,1,267,44,1,81,1,0
model_313,year_30,1,1,0,67,11,0,19,0,0
model_313,year_32,1,1,0,61,25,1,25,0,0
model_509,year_16,0,1,0,300,31,1,77,0,0
model_509,year_17,1,2,2,1540,224,15,380,8,0
model_509,year_19,0,1,0,1003,341,11,294,5,0
model_44,year_17,0,2,0,562,85,2,138,7,0
model_44,year_18,0,1,0,1118,171,20,434,1,2
model_233,year_19,1,1,0,851,107,15,194,1,4
model_233,year_25,1,1,1,1298,203,18,333,2,2
model_233,year_32,1,2,2,1703,198,26,461,14,0
model_392,year_4,0,1,0,135,12,1,43,0,0
model_392,year_14,0,1,0,23,2,0,7,0,0
model_392,year_15,0,1,0,9,0,0,4,0,0
model_392,year_16,0,4,0,285,17,3,90,0,1
model_392,year_17,0,2,0,78,8,0,23,0,0
model_392,year_18,0,1,0,55,5,0,22,0,1
model_392,year_19,0,1,0,12,1,0,5,0,0
model_392,year_20,0,1,0,10,1,0,4,0,0
model_392,year_21,0,1,0,45,6,0,16,0,0
model_392,year_23,0,4,0,1352,135,3,451,1,0
model_392,year_24,0,4,0,722,198,2,241,2,0
model_392,year_25,0,3,0,195,11,1,59,0,0
model_111,year_20,0,1,0,667,43,5,179,1,0
model_111,year_21,0,2,0,221,24,0,68,0,0
model_111,year_22,0,1,0,44,3,0,11,0,0
model_111,year_23,0,1,0,12,1,0,2,0,0
model_213,year_25,1,1,0,85,11,0,28,1,1
model_160,year_25,0,1,0,11,2,0,4,0,0
model_160,year_27,1,1,0,88,12,1,26,1,0
model_160,year_33,1,1,0,20,3,0,6,0,0
model_160,year_34,1,1,0,33,4,0,13,0,0
model_380,year_4,0,1,0,546,66,0,125,1,0
model_380,year_15,0,1,0,339,12,2,28,0,0
model_380,year_16,0,1,0,14,2,0,2,0,0
model_380,year_17,0,8,0,714,87,2,188,2,1
model_380,year_18,1,10,0,559,82,4,154,1,0
model_380,year_19,0,5,0,836,80,6,282,0,0
model_380,year_20,1,17,1,1708,158,11,535,4,0
model_380,year_21,1,23,1,6041,595,37,1996,6,2
model_380,year_22,0,60,1,17349,1850,141,5571,26,8
model_380,year_23,1,46,2,14984,1209,83,4631,16,5
model_380,year_24,1,73,3,20750,2306,151,6767,35,6
model_380,year_25,1,74,9,29120,2817,156,9480,27,7
model_380,year_26,1,5,0,487,50,5,166,1,0
model_380,year_27,1,13,2,6556,692,35,2339,7,1
model_380,year_28,1,10,1,2898,248,26,901,2,1
model_380,year_29,1,3,1,390,37,2,123,1,0
model_380,year_30,1,2,0,442,38,4,161,0,0
model_380,year_31,1,2,0,62,10,0,25,0,0
model_139,year_23,0,1,0,1,0,0,0,0,0
model_139,year_35,0,1,0,113,1,0,4,0,0
model_438,year_6,0,1,0,217,19,0,63,1,0
model_438,year_14,0,1,0,35,3,0,5,0,0
model_577,year_16,0,1,0,506,49,4,139,1,1
model_577,year_17,0,2,0,1029,92,7,253,0,5
model_577,year_18,0,1,0,114,7,1,33,0,0
model_30,year_23,0,1,0,1,0,0,0,0,0
model_243,year_16,0,3,1,1999,228,21,783,12,1
model_243,year_17,0,1,1,1964,144,5,577,11,2
model_243,year_18,0,3,0,219,21,2,70,0,0
model_243,year_29,1,4,3,1766,252,5,482,2,0
model_243,year_30,1,2,0,325,39,3,89,2,1
model_243,year_31,1,4,0,745,155,2,220,3,0
model_603,year_19,0,1,0,65,3,0,15,0,0
model_587,year_19,0,1,0,28,6,0,9,0,0
model_587,year_20,0,3,0,464,43,3,165,0,0
model_587,year_21,0,1,0,46,2,1,11,0,0
model_587,year_22,1,3,0,1680,236,4,545,2,0
model_587,year_23,0,4,0,1663,198,12,561,2,1
model_587,year_24,1,2,0,476,59,4,211,1,0
model_587,year_25,0,3,0,130,19,2,42,0,0
model_587,year_27,1,2,0,1061,89,3,363,0,0
model_587,year_28,1,2,0,92,6,1,34,0,0
model_587,year_29,1,4,0,441,28,2,153,0,0
model_587,year_30,1,1,0,61,3,0,28,0,0
model_587,year_31,1,3,0,39,10,0,22,0,0
model_587,year_32,0,1,0,11,2,0,6,0,0
model_587,year_34,1,1,0,13,0,0,4,0,0
model_587,year_35,1,1,0,464,48,5,165,1,0
model_587,year_36,1,1,0,30,7,1,11,0,0
model_587,year_37,1,1,0,1,0,0,0,0,0
model_123,year_17,0,1,0,11,0,0,5,0,0
model_123,year_22,0,1,0,13,3,0,3,0,0
model_526,year_15,0,1,0,5,3,0,2,0,0
model_526,year_18,0,1,0,183,23,1,42,2,0
model_23,year_25,0,1,0,399,62,7,192,1,0
model_23,year_31,1,1,0,141,7,2,51,0,0
model_23,year_36,0,1,0,57,5,1,21,0,0
model_359,year_21,1,3,0,25,2,0,8,0,0
model_6,year_30,1,1,0,15,1,0,9,0,0
model_562,year_5,0,1,0,6,1,0,0,0,0
model_528,year_30,1,2,0,498,75,2,109,0,1
model_572,year_14,0,1,0,113,9,0,26,0,1
model_572,year_16,0,2,0,91,14,2,20,1,2
model_572,year_17,1,8,0,763,122,13,193,5,0
model_572,year_18,1,11,1,4532,527,46,1170,19,6
model_572,year_19,1,8,2,5991,846,78,1682,45,11
model_572,year_20,1,4,2,2663,301,18,639,16,1
model_572,year_21,0,1,0,4,0,0,1,0,0
model_572,year_22,0,1,0,545,94,7,154,0,2
model_572,year_24,1,2,0,918,82,2,250,1,0
model_572,year_25,1,4,2,4638,618,29,1191,34,11
model_572,year_28,1,1,0,720,70,5,238,1,1
model_572,year_29,1,1,0,26,5,0,12,0,0
model_572,year_32,1,2,0,544,97,16,178,3,3
model_147,year_13,0,2,0,27,6,0,7,0,0
model_147,year_16,0,2,0,32,7,0,6,0,0
model_147,year_17,0,1,0,29,1,0,15,0,0
model_147,year_18,0,3,0,471,41,2,142,0,0
model_147,year_19,0,3,0,986,66,4,317,0,2
model_147,year_20,0,8,0,1268,102,4,405,1,0
model_147,year_21,0,19,2,5281,564,28,1669,5,4
model_147,year_22,1,28,4,10405,875,77,3232,7,4
model_147,year_23,1,30,0,10110,923,64,3164,7,4
model_147,year_24,0,19,2,6582,654,50,2219,2,1
model_147,year_25,0,10,0,3774,312,29,1178,4,2
model_147,year_26,0,2,0,768,104,7,263,1,0
model_147,year_27,1,4,0,502,50,3,153,0,0
model_147,year_28,1,3,0,350,24,5,85,0,0
model_147,year_29,1,4,0,631,139,4,236,1,0
model_147,year_30,1,55,15,37635,3495,258,12026,25,9
model_147,year_31,1,117,27,79290,7937,503,25570,72,16
model_147,year_32,1,38,7,31162,3814,194,10178,43,5
model_147,year_33,1,35,9,16200,1555,120,5058,25,2
model_147,year_34,1,38,9,26703,2987,190,8602,37,2
model_147,year_35,1,34,8,22699,2180,164,7929,18,4
model_260,year_22,1,1,0,291,43,2,98,0,0
model_260,year_23,0,34,3,14796,1440,92,4606,21,1
model_260,year_24,1,36,3,12941,1502,95,4050,19,2
model_260,year_25,0,25,1,12457,1325,69,3860,10,4
model_260,year_26,1,3,1,2260,230,43,700,2,0
model_260,year_27,1,4,0,1011,128,10,356,1,0
model_260,year_28,1,14,1,8209,906,82,2766,8,4
model_260,year_29,1,4,1,1861,203,26,667,8,3
model_260,year_31,0,3,1,769,94,5,259,1,0
model_260,year_35,0,1,0,181,24,5,55,0,0
model_47,year_17,0,1,0,1041,66,1,301,1,0
